GeneId	Symbol	Normal_transcript	Tumor_transcript	Tumor	p_pannegative	Number_ME_drivers	ME_drivers	Same_pathway_driver	p_me_pathway_driver
253512	SLC25A30	uc001vag.2	uc001vah.2	kirp	0.04283787818324707	9	MET, FAT1, SETD2, KDM6A, STAG2, NF2, PBRM1, NFE2L2, TP53	NA	NA
253558	LCLAT1	uc002rnl.2	uc010ymp.1	brca	NA	NA	NA	PIK3CA (REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS,REACTOME_PHOSPHOLIPID_METABOLISM)	0.9044440859443382
254042	MAP1D	uc002uhk.2	uc010zdw.1	kirp	0.04396728016359523	8	MET, FAT1, SETD2, KDM6A, STAG2, NF2, PBRM1, NFE2L2	NA	NA
254559	LOC254559	uc002bnv.2	uc002bnw.2	luad	0.03691752210153041	5	TP53, KRAS, MLL3, KEAP1, EGFR	NA	NA
2547	XRCC6	uc003bao.1	uc003bas.1	kich	NA	NA	NA	TP53 (PID_BARD1PATHWAY,PID_HDAC_CLASSIII_PATHWAY,BIOCARTA_TEL_PATHWAY)	1.0
2547	XRCC6	uc003bao.1	uc003bas.1	kirp	NA	NA	NA	TP53 (PID_BARD1PATHWAY,BIOCARTA_TEL_PATHWAY,PID_HDAC_CLASSIII_PATHWAY)	0.3554308778509473
2547	XRCC6	uc003bao.1	uc003bas.1	hnsc	NA	NA	NA	CDKN2A (PID_AR_PATHWAY)	0.03999737722117421
2547	XRCC6	uc003bao.1	uc003bas.1	luad	NA	NA	NA	TP53 (BIOCARTA_TEL_PATHWAY,PID_HDAC_CLASSIII_PATHWAY,PID_BARD1PATHWAY)	0.8716110556648411
2547	XRCC6	uc003bao.1	uc003bas.1	prad	NA	NA	NA	TP53 (PID_BARD1PATHWAY,BIOCARTA_TEL_PATHWAY,PID_HDAC_CLASSIII_PATHWAY)	1.0
2547	XRCC6	uc003bao.1	uc003bas.1	brca	0.0451998695847675	4	PIK3CA, TP53, CDH1, MAP3K1	TP53 (PID_HDAC_CLASSIII_PATHWAY,PID_BARD1PATHWAY,BIOCARTA_TEL_PATHWAY)	0.34128163477287166
2547	XRCC6	uc003bao.1	uc003bas.1	kirc	NA	NA	NA	MTOR (PID_TELOMERASEPATHWAY)	0.46908658449201657
2548	GAA	uc002jxo.2	uc002jxq.2	hnsc	NA	NA	NA	NOTCH1 (PID_HES_HEYPATHWAY)	0.03488295849452383
2549	GAB1	uc011chq.1	uc003ijd.2	lusc	NA	NA	NA	TP53 (KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,ST_JNK_MAPK_PATHWAY)	0.5405319621658569
257415	FAM133B	uc003umc.2	uc003umd.2	kirp	0.04911080161662735	6	MET, FAT1, SETD2, KDM6A, STAG2, NF2	NA	NA
25759	SHC2	uc002loq.3	uc002lop.3	hnsc	NA	NA	NA	CDKN2A (KEGG_CHRONIC_MYELOID_LEUKEMIA,KEGG_GLIOMA)	0.20132013201319676
25759	SHC2	uc002loq.3	uc002lop.3	kich	NA	NA	NA	TP53 (KEGG_GLIOMA,KEGG_CHRONIC_MYELOID_LEUKEMIA,KEGG_NEUROTROPHIN_SIGNALING_PATHWAY)	0.6498149127445821
25759	SHC2	uc002loq.3	uc002lop.3	coad	NA	NA	NA	TP53 (KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,KEGG_GLIOMA,KEGG_CHRONIC_MYELOID_LEUKEMIA)	0.33046481078517453
25759	SHC2	uc002loq.3	uc002lop.3	kirc	NA	NA	NA	MTOR (KEGG_GLIOMA,REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,KEGG_INSULIN_SIGNALING_PATHWAY,REACTOME_INSULIN_RECEPTOR_SIGNALLING_CASCADE,REACTOME_SIGNALLING_BY_NGF,REACTOME_NGF_SIGNALLING_VIA_TRKA_FROM_THE_PLASMA_MEMBRANE,KEGG_ERBB_SIGNALING_PATHWAY)	0.3569414341833773
25759	SHC2	uc002loq.3	uc002lop.3	brca	NA	NA	NA	TP53 (KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,KEGG_CHRONIC_MYELOID_LEUKEMIA,KEGG_GLIOMA)	0.23128375093282022
25759	SHC2	uc002loq.3	uc002lop.3	lusc	NA	NA	NA	TP53 (KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,KEGG_GLIOMA,KEGG_CHRONIC_MYELOID_LEUKEMIA)	0.7359550561796614
25759	SHC2	uc002loq.3	uc002lop.3	kirp	NA	NA	NA	MET (KEGG_FOCAL_ADHESION)	1.0
25794	FSCN2	uc010wup.1	uc010wuo.1	coad	0.022636617653704706	2	APC, TP53	NA	NA
25817	FAM19A5	uc003bim.3	uc003bio.3	luad	0.03468478563207826	4	TP53, KRAS, MLL3, KEAP1	NA	NA
25825	BACE2	uc002yyw.2	uc010goo.2	hnsc	NA	NA	NA	CASP8 (KEGG_ALZHEIMERS_DISEASE)	0.15845955456474112
2585	GALK2	uc001zxi.1	uc001zxj.1	luad	0.04807934259743462	7	TP53, KRAS, MLL3, KEAP1, EGFR, FAT1, STK11	NA	NA
25870	SUMF2	uc011kcw.1	uc011kda.1	kirc	NA	NA	NA	PABPC1 (REACTOME_METABOLISM_OF_PROTEINS)	1.0
25870	SUMF2	uc011kcw.1	uc011kda.1	prad	NA	NA	NA	PTEN (REACTOME_PHOSPHOLIPID_METABOLISM,REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS)	1.0
2589	GALNT1	uc002kzb.2	uc010dmu.2	kirc	NA	NA	NA	PABPC1 (REACTOME_METABOLISM_OF_PROTEINS)	0.7455044983574213
25890	ABI3BP	uc003duo.2	uc003dum.2	kirp	0.03848259511232754	4	MET, FAT1, SETD2, KDM6A	NA	NA
25913	POT1	uc003vlm.2	uc003vlo.2	hnsc	NA	NA	NA	CDKN2A (REACTOME_CELL_CYCLE)	0.03999737722117421
25913	POT1	uc003vlm.2	uc003vlo.2	prad	NA	NA	NA	TP53 (REACTOME_CELL_CYCLE)	1.0
25913	POT1	uc003vlm.2	uc003vlo.2	luad	NA	NA	NA	EGFR (PID_TELOMERASEPATHWAY)	0.43012126161874464
25913	POT1	uc003vlm.2	uc003vlo.2	kirp	NA	NA	NA	STAG2 (REACTOME_MEIOSIS,REACTOME_CELL_CYCLE,REACTOME_MEIOTIC_SYNAPSIS,REACTOME_CHROMOSOME_MAINTENANCE)	1.0
25913	POT1	uc003vlm.2	uc003vlo.2	lusc	NA	NA	NA	CDKN2A (REACTOME_CELL_CYCLE)	0.27150384053824705
25913	POT1	uc003vlm.2	uc003vlo.2	brca	NA	NA	NA	TP53 (REACTOME_CELL_CYCLE)	0.7692944334336904
25913	POT1	uc003vlm.2	uc003vlo.2	kirc	NA	NA	NA	MTOR (PID_TELOMERASEPATHWAY)	1.0
259197	NCR3	uc003nuv.2	uc003nuw.2	hnsc	NA	NA	NA	PIK3CA (KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY)	0.5105513477573531
259197	NCR3	uc003nuv.2	uc003nuw.2	kich	NA	NA	NA	NRAS (KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY)	1.0
25936	NSL1	uc001hjn.2	uc001hjm.2	hnsc	NA	NA	NA	CDKN2A (REACTOME_CELL_CYCLE_MITOTIC,REACTOME_CELL_CYCLE)	0.20132013201319676
25937	WWTR1	uc003exe.2	uc003exf.2	lusc	NA	NA	NA	PIK3CA (REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS)	1.0
25937	WWTR1	uc003exe.2	uc003exf.2	hnsc	NA	NA	NA	PIK3CA (REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS)	0.37242335927439163
25942	SIN3A	uc002baj.2	uc002bai.2	lusc	NA	NA	NA	TP53 (REACTOME_HEMOSTASIS,KEGG_HUNTINGTONS_DISEASE,REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION)	1.0
25942	SIN3A	uc002baj.2	uc010uml.1	kich	NA	NA	NA	TP53 (REACTOME_HEMOSTASIS,KEGG_HUNTINGTONS_DISEASE,REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION)	0.4545626782374677
25946	ZNF385A	uc001sfy.3	uc001sfv.1	prad	NA	NA	NA	PTEN (PID_P53DOWNSTREAMPATHWAY)	0.6991890518355168
25946	ZNF385A	uc001sfy.3	uc001sfz.3	hnsc	NA	NA	NA	TP53 (PID_P53DOWNSTREAMPATHWAY)	0.4437086092716389
2597	GAPDH	uc001qop.1	uc001qox.1	kirp	NA	NA	NA	TP53 (PID_MYC_ACTIVPATHWAY)	1.0
25970	SH2B1	uc002drk.2	uc002drm.2	luad	NA	NA	NA	KRAS (PID_TRKRPATHWAY,KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,REACTOME_IMMUNE_SYSTEM,REACTOME_SIGNALING_BY_ERBB4,REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,REACTOME_HEMOSTASIS)	0.3340989212057155
25970	SH2B1	uc002drk.2	uc010vdd.1	kirc	NA	NA	NA	VHL (REACTOME_IMMUNE_SYSTEM)	0.8630224763129302
25970	SH2B1	uc002drk.2	uc010vdd.1	brca	NA	NA	NA	NCOR1 (REACTOME_SIGNALING_BY_ERBB4,REACTOME_NUCLEAR_SIGNALING_BY_ERBB4)	0.39910634181141036
25970	SH2B1	uc002drk.2	uc010vdd.1	kirp	NA	NA	NA	TP53 (REACTOME_HEMOSTASIS,REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION,KEGG_NEUROTROPHIN_SIGNALING_PATHWAY)	0.20267012486069935
25970	SH2B1	uc002drk.2	uc010vdd.1	hnsc	NA	NA	NA	CASP8 (REACTOME_IMMUNE_SYSTEM)	0.15845955456474112
25970	SH2B1	uc002drk.2	uc010vdd.1	coad	NA	NA	NA	TP53 (KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,REACTOME_HEMOSTASIS,REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION)	0.4725122405581442
260425	MAGI3	uc001edk.2	uc009wgo.2	kich	NA	NA	NA	PTEN (KEGG_TIGHT_JUNCTION)	0.185616076150192
260425	MAGI3	uc001edk.2	uc009wgo.2	kirc	NA	NA	NA	PTEN (KEGG_TIGHT_JUNCTION)	1.0
26061	HACL1	uc003caf.2	uc010hep.2	brca	NA	NA	NA	NCOR1 (REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS)	0.26846308852267525
26061	HACL1	uc003caf.2	uc010hep.2	hnsc	NA	NA	NA	PIK3CA (REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS)	0.5105513477573531
26061	HACL1	uc003caf.2	uc010hep.2	kirc	NA	NA	NA	PTEN (REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS)	0.14702785065528712
26091	HERC4	uc001jnh.3	uc001jng.3	brca	NA	NA	NA	MAP3K1 (KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS)	1.0
26118	WSB1	uc002gzd.1	uc002gze.1	kirc	NA	NA	NA	VHL (REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION,REACTOME_ADAPTIVE_IMMUNE_SYSTEM,REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION,REACTOME_IMMUNE_SYSTEM)	0.963040624699394
26118	WSB1	uc002gzd.1	uc002gze.1	lusc	NA	NA	NA	PIK3CA (REACTOME_ADAPTIVE_IMMUNE_SYSTEM,REACTOME_IMMUNE_SYSTEM)	0.15168539325842428
26118	WSB1	uc002gzd.1	uc002gze.1	prad	NA	NA	NA	PTEN (REACTOME_ADAPTIVE_IMMUNE_SYSTEM,REACTOME_IMMUNE_SYSTEM)	0.44087845380470714
26118	WSB1	uc002gzd.1	uc002gze.1	kich	NA	NA	NA	PTEN (REACTOME_ADAPTIVE_IMMUNE_SYSTEM,REACTOME_IMMUNE_SYSTEM)	1.0
26118	WSB1	uc002gzd.1	uc002gze.1	hnsc	NA	NA	NA	CASP8 (REACTOME_IMMUNE_SYSTEM)	0.4061800602758249
26119	LDLRAP1	uc001bkl.3	uc009vrw.2	luad	NA	NA	NA	EGFR (KEGG_ENDOCYTOSIS)	1.0
26119	LDLRAP1	uc001bkl.3	uc009vrw.2	coad	NA	NA	NA	PIK3CA (REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS)	0.7212570038655421
26119	LDLRAP1	uc001bkl.3	uc009vrw.2	kich	NA	NA	NA	PTEN (REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS)	1.0
26119	LDLRAP1	uc001bkl.3	uc009vrw.2	prad	NA	NA	NA	PTEN (REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS)	1.0
26127	FGFR1OP2	uc001rhm.2	uc001rhn.2	lusc	NA	NA	NA	PIK3CA (REACTOME_SIGNALING_BY_FGFR_MUTANTS,REACTOME_SIGNALING_BY_FGFR1_MUTANTS,REACTOME_SIGNALING_BY_FGFR1_FUSION_MUTANTS,REACTOME_SIGNALING_BY_FGFR_IN_DISEASE)	0.10967113252394925
26149	ZNF658	uc004abs.2	uc010mmn.1	coad	NA	NA	NA	SMAD4 (REACTOME_GENERIC_TRANSCRIPTION_PATHWAY)	0.5825132351391674
26190	FBXW2	uc004bkl.1	uc004bkm.1	coad	NA	NA	NA	FBXW7 (REACTOME_ASSOCIATION_OF_TRIC_CCT_WITH_TARGET_PROTEINS_DURING_BIOSYNTHESIS,REACTOME_PROTEIN_FOLDING,REACTOME_METABOLISM_OF_PROTEINS)	0.5061755551392914
2620	GAS2	uc001mqo.2	uc009yie.2	lusc	NA	NA	NA	TP53 (REACTOME_APOPTOSIS)	0.7359550561796614
2620	GAS2	uc001mqo.2	uc009yie.2	luad	NA	NA	NA	TP53 (REACTOME_APOPTOSIS)	0.890371928729975
26228	STAP1	uc003hde.3	uc003hdf.2	coad	NA	NA	NA	PIK3CA (PID_KITPATHWAY)	1.0
26230	TIAM2	uc003qqh.2	uc003qqb.2	luad	NA	NA	NA	EGFR (REACTOME_SIGNALING_BY_GPCR,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON)	0.43012126161874464
26234	FBXL5	uc003goc.1	uc010idw.1	kirc	NA	NA	NA	PABPC1 (REACTOME_METABOLISM_OF_PROTEINS)	0.9148782714936929
2624	GATA2	uc003eko.2	uc003ekm.3	lusc	NA	NA	NA	PIK3CA (REACTOME_HEMOSTASIS)	0.2810893163206728
2625	GATA3	uc001ika.2	uc001ijz.2	coad	NA	NA	NA	SMAD4 (PID_SMAD2_3NUCLEARPATHWAY)	0.2494417862838776
26259	FBXW8	uc001twf.1	uc001twg.1	brca	NA	NA	NA	PIK3CA (REACTOME_IMMUNE_SYSTEM,REACTOME_ADAPTIVE_IMMUNE_SYSTEM)	0.9044440859443382
26271	FBXO5	uc003qph.2	uc003qpg.2	lihc	NA	NA	NA	TP53 (REACTOME_CELL_CYCLE)	0.7094903303574392
26271	FBXO5	uc003qph.2	uc003qpg.2	luad	NA	NA	NA	TP53 (REACTOME_CELL_CYCLE)	0.9921170981809778
26271	FBXO5	uc003qph.2	uc003qpg.2	kirc	NA	NA	NA	ATM (REACTOME_CELL_CYCLE)	1.0
26271	FBXO5	uc003qph.2	uc003qpg.2	brca	NA	NA	NA	TP53 (REACTOME_CELL_CYCLE)	0.5515738694681306
26271	FBXO5	uc003qph.2	uc003qpg.2	prad	NA	NA	NA	TP53 (REACTOME_CELL_CYCLE)	1.0
26271	FBXO5	uc003qph.2	uc003qpg.2	kirp	NA	NA	NA	STAG2 (REACTOME_CELL_CYCLE_MITOTIC,REACTOME_DNA_REPLICATION,PID_PLK1_PATHWAY,REACTOME_CELL_CYCLE,REACTOME_MITOTIC_M_M_G1_PHASES)	0.3689337722429329
26273	FBXO3	uc001muz.2	uc001mva.1	lusc	NA	NA	NA	PIK3CA (REACTOME_ADAPTIVE_IMMUNE_SYSTEM,REACTOME_IMMUNE_SYSTEM)	1.0
26277	TINF2	uc001wob.3	uc001woc.3	brca	NA	NA	NA	TP53 (REACTOME_CELL_CYCLE)	0.32513620427128076
26277	TINF2	uc001wob.3	uc001woc.3	prad	NA	NA	NA	ATM (REACTOME_MEIOSIS,PID_TELOMERASEPATHWAY,REACTOME_CELL_CYCLE)	0.2974515650852864
26277	TINF2	uc001wob.3	uc001woc.3	hnsc	NA	NA	NA	TP53 (REACTOME_CELL_CYCLE)	1.0
26277	TINF2	uc001wob.3	uc001woc.3	kirp	NA	NA	NA	STAG2 (REACTOME_MEIOSIS,REACTOME_CELL_CYCLE,REACTOME_MEIOTIC_SYNAPSIS,REACTOME_CHROMOSOME_MAINTENANCE)	1.0
26279	PLA2G2D	uc001bcz.2	uc009vpo.2	thca	NA	NA	NA	NRAS (KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY,KEGG_VEGF_SIGNALING_PATHWAY,KEGG_GNRH_SIGNALING_PATHWAY,KEGG_LONG_TERM_DEPRESSION,KEGG_MAPK_SIGNALING_PATHWAY)	0.05991914406511287
26279	PLA2G2D	uc009vpo.2	uc001bcz.2	kich	NA	NA	NA	PTEN (REACTOME_PHOSPHOLIPID_METABOLISM,REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS)	0.007932310946589406
2629	GBA	uc001fjh.2	uc001fjk.2	lusc	NA	NA	NA	PIK3CA (REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS,REACTOME_PHOSPHOLIPID_METABOLISM)	1.0
2629	GBA	uc001fjh.2	uc010pfw.1	prad	NA	NA	NA	PTEN (REACTOME_PHOSPHOLIPID_METABOLISM,REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS)	1.0
2629	GBA	uc001fjh.2	uc010pfw.1	hnsc	NA	NA	NA	PIK3CA (REACTOME_PHOSPHOLIPID_METABOLISM,REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS)	1.0
2649	NR6A1	uc004boq.1	uc004bor.1	kirp	0.04779905393401664	7	MET, FAT1, SETD2, KDM6A, STAG2, NF2, PBRM1	NA	NA
2649	NR6A1	uc004bor.1	uc004boq.1	brca	NA	NA	NA	NCOR1 (REACTOME_GENERIC_TRANSCRIPTION_PATHWAY)	1.0
2649	NR6A1	uc010mwq.1	uc004boq.1	coad	NA	NA	NA	SMAD4 (REACTOME_GENERIC_TRANSCRIPTION_PATHWAY)	0.13333333333331268
2650	GCNT1	uc004akf.3	uc010mpf.2	coad	NA	NA	NA	FBXW7 (REACTOME_METABOLISM_OF_PROTEINS)	0.6720926366359234
2664	GDI1	uc004fli.3	uc004flj.2	kirp	NA	NA	NA	TP53 (PID_P38ALPHABETADOWNSTREAMPATHWAY)	0.11733626352806999
2664	GDI1	uc004fli.3	uc004flj.2	hnsc	NA	NA	NA	TP53 (PID_P38ALPHABETADOWNSTREAMPATHWAY)	0.6666666666665937
2664	GDI1	uc004fli.3	uc004flj.2	luad	NA	NA	NA	TP53 (PID_P38ALPHABETADOWNSTREAMPATHWAY)	0.9624912607925643
2664	GDI1	uc004fli.3	uc004flj.2	lusc	NA	NA	NA	PIK3CA (SIG_CHEMOTAXIS)	0.2810893163206728
2664	GDI1	uc004fli.3	uc004flj.2	coad	NA	NA	NA	PIK3CA (SIG_CHEMOTAXIS)	0.17972027972024207
2672	GFI1	uc001dov.3	uc001dou.3	coad	NA	NA	NA	SMAD4 (PID_MYC_REPRESSPATHWAY)	0.7315454217167394
2672	GFI1	uc001dov.3	uc001dou.3	prad	0.039968514021477	10	SPOP, TP53, ATM, MLL2, PTEN, AHNAK, ZFHX3, CTNNB1, ZNF814, BRAF	NA	NA
2672	GFI1	uc001dov.3	uc001dou.3	brca	0.04914256718061824	7	PIK3CA, TP53, CDH1, MAP3K1, MLL3, GATA3, NCOR1	NA	NA
2672	GFI1	uc001dov.3	uc001dow.3	kich	NA	NA	NA	TSC2 (PID_MYC_REPRESSPATHWAY)	1.0
2674	GFRA1	uc001lci.2	uc009xyr.2	luad	NA	NA	NA	KRAS (REACTOME_DEVELOPMENTAL_BIOLOGY,REACTOME_AXON_GUIDANCE,REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH)	0.024487024001955408
2674	GFRA1	uc001lci.2	uc009xyr.2	prad	NA	NA	NA	CTNNB1 (REACTOME_DEVELOPMENTAL_BIOLOGY,PID_AJDISS_2PATHWAY)	0.10579074327472826
2674	GFRA1	uc001lci.2	uc009xyr.2	lusc	NA	NA	NA	PIK3CA (PID_RET_PATHWAY)	0.15168539325842428
2675	GFRA2	uc003wzu.1	uc003wzw.1	kich	NA	NA	NA	NRAS (REACTOME_DEVELOPMENTAL_BIOLOGY,REACTOME_AXON_GUIDANCE,REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH)	1.0
2687	GGT5	uc002zzo.3	uc002zzr.3	luad	0.03991450178390683	2	TP53, KRAS	NA	NA
269	AMHR2	uc001scx.1	uc009zmy.1	luad	NA	NA	NA	EGFR (KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION)	0.12952588313150062
2690	GHR	uc003jmt.2	uc011cpq.1	kich	NA	NA	NA	PTEN (REACTOME_SIGNALING_BY_ERBB4,BIOCARTA_EIF4_PATHWAY,REACTOME_IMMUNE_SYSTEM)	0.40970254683895746
2690	GHR	uc003jmt.2	uc011cpq.1	coad	NA	NA	NA	KRAS (REACTOME_SIGNALING_BY_ERBB4,REACTOME_IMMUNE_SYSTEM,REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM)	0.7133539074287125
26959	HBP1	uc003vdy.2	uc011klv.1	kirp	NA	NA	NA	TP53 (PID_P38ALPHABETADOWNSTREAMPATHWAY)	1.0
26960	NBEA	uc010tef.1	uc001uvd.2	kich	0.023318403654453083	3	TP53, PTEN, TSC1	NA	NA
26974	ZNF285	uc002ozd.3	uc010xxa.1	brca	NA	NA	NA	NCOR1 (REACTOME_GENERIC_TRANSCRIPTION_PATHWAY)	1.0
26974	ZNF285	uc010xxa.1	uc002ozd.3	coad	NA	NA	NA	SMAD4 (REACTOME_GENERIC_TRANSCRIPTION_PATHWAY)	0.5146790717152114
26986	PABPC1	uc003yjs.1	uc011lhc.1	prad	NA	NA	NA	PTEN (BIOCARTA_EIF4_PATHWAY)	1.0
26986	PABPC1	uc003yjs.1	uc011lhc.1	brca	NA	NA	NA	PIK3CA (BIOCARTA_EIF4_PATHWAY)	0.389036686653405
26986	PABPC1	uc003yjs.1	uc011lhc.1	hnsc	NA	NA	NA	PIK3CA (BIOCARTA_EIF4_PATHWAY)	1.0
26986	PABPC1	uc003yjs.1	uc011lhd.1	kich	NA	NA	NA	PTEN (BIOCARTA_EIF4_PATHWAY)	1.0
27006	FGF22	uc010xfr.1	uc010xfq.1	prad	NA	NA	NA	TP53 (KEGG_MELANOMA,KEGG_MAPK_SIGNALING_PATHWAY,KEGG_PATHWAYS_IN_CANCER)	0.2754577917654776
27006	FGF22	uc010xfr.1	uc010xfq.1	kirp	NA	NA	NA	MET (KEGG_PATHWAYS_IN_CANCER,KEGG_MELANOMA)	1.0
27012	KCNV1	uc010mcw.2	uc003ynr.3	thca	NA	NA	NA	BRAF (REACTOME_NEURONAL_SYSTEM)	0.47302669405815945
2702	GJA5	uc001ept.1	uc001eps.1	brca	0.04422892579192035	9	PIK3CA, TP53, CDH1, MAP3K1, MLL3, GATA3, NCOR1, MACF1, PTEN	NA	NA
27020	NPTN	uc002avt.2	uc010ula.1	brca	0.03348372081467152	2	PIK3CA, TP53	NA	NA
27030	MLH3	uc001xrd.1	uc001xre.1	prad	NA	NA	NA	ATM (REACTOME_MEIOSIS,REACTOME_MEIOTIC_RECOMBINATION)	1.0
27030	MLH3	uc001xrd.1	uc001xre.1	kirp	NA	NA	NA	STAG2 (REACTOME_MEIOSIS)	1.0
27030	MLH3	uc010tuy.1	uc001xre.1	kirc	NA	NA	NA	ATM (REACTOME_MEIOTIC_RECOMBINATION,REACTOME_MEIOSIS)	1.0
27033	ZBTB32	uc002oaz.2	uc002oay.2	coad	NA	NA	NA	ATM (REACTOME_REGULATION_OF_THE_FANCONI_ANEMIA_PATHWAY,REACTOME_FANCONI_ANEMIA_PATHWAY,REACTOME_DNA_REPAIR)	0.805670318969022
27065	D4S234E	uc003gib.2	uc003gia.2	hnsc	0.036697903993892576	3	TP53, FAT1, PIK3CA	NA	NA
27087	B3GAT1	uc001qhq.2	uc001qhr.2	coad	0.04794628858122914	2	APC, TP53	NA	NA
27090	ST6GALNAC4	uc004bss.2	uc004bst.2	thca	NA	NA	NA	EIF1AX (REACTOME_METABOLISM_OF_PROTEINS)	1.0
27090	ST6GALNAC4	uc004bss.2	uc004bst.2	kirc	NA	NA	NA	PABPC1 (REACTOME_METABOLISM_OF_PROTEINS)	1.0
27090	ST6GALNAC4	uc004bss.2	uc004bst.2	kirp	0.025062233890601932	10	MET, FAT1, SETD2, KDM6A, STAG2, NF2, PBRM1, NFE2L2, TP53, BAP1	NA	NA
2710	GK	uc004dci.3	uc010ngj.2	lusc	NA	NA	NA	PIK3CA (REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS)	0.48527862349049367
27113	BBC3	uc010eky.2	uc010ekz.2	prad	NA	NA	NA	TP53 (KEGG_P53_SIGNALING_PATHWAY,REACTOME_APOPTOSIS,KEGG_HUNTINGTONS_DISEASE,PID_P53DOWNSTREAMPATHWAY,REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS,REACTOME_INTRINSIC_PATHWAY_FOR_APOPTOSIS)	1.0
27115	PDE7B	uc003qgp.2	uc003qgr.2	kich	NA	NA	NA	NRAS (REACTOME_SIGNALING_BY_GPCR)	1.0
27122	DKK3	uc001mju.2	uc010rcf.1	prad	NA	NA	NA	CTNNB1 (ST_WNT_BETA_CATENIN_PATHWAY)	0.23133292593903182
27134	TJP3	uc010xhs.1	uc010xhu.1	lusc	NA	NA	NA	PTEN (KEGG_TIGHT_JUNCTION)	0.19647947474225969
27148	STK36	uc002viu.2	uc002vix.2	kirc	NA	NA	NA	MTOR (KEGG_PATHWAYS_IN_CANCER)	0.11795337317756562
27148	STK36	uc002viu.2	uc002vix.2	kich	NA	NA	NA	TP53 (KEGG_BASAL_CELL_CARCINOMA,KEGG_PATHWAYS_IN_CANCER)	1.0
27148	STK36	uc002viu.2	uc002vix.2	kirp	NA	NA	NA	TP53 (KEGG_BASAL_CELL_CARCINOMA,KEGG_PATHWAYS_IN_CANCER)	0.1818248993668877
27148	STK36	uc002viu.2	uc002vix.2	hnsc	NA	NA	NA	CDKN2A (KEGG_PATHWAYS_IN_CANCER)	0.10431209673958897
27154	BRPF3	uc003olv.3	uc010jwd.2	kich	NA	NA	NA	TP53 (REACTOME_HEMOSTASIS)	0.8321731317653709
27154	BRPF3	uc003olv.3	uc010jwd.2	hnsc	NA	NA	NA	TP53 (REACTOME_HEMOSTASIS)	0.6666666666665937
27161	EIF2C2	uc003yvn.2	uc010men.2	hnsc	NA	NA	NA	TP53 (REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING,REACTOME_PRE_NOTCH_TRANSCRIPTION_AND_TRANSLATION,REACTOME_SIGNALING_BY_NOTCH)	0.74147983542704
