Complex id;Complex name;Synonyms;organism;subunits (UniProt IDs);subunits (Entrez IDs);protein complex purification method;PubMed id;FunCat categories;"functional comment";"disease comment";"subunit comment";
210;Ubiquitin E3 ligase (ASB7, TCEB1, TCEB2, CUL5, RNF7); Asb7-Elongin BC-Cul5-Rbx2 complex;Human;Q9H672,Q93034,Q9UBF6,Q15369,Q15370;140460,8065,9616,6921,6923;MI:0028- cosedimentation in solution;16325183;14.07.05,16.01;"Ubiquitin E3 ligases covalently attach ubiquitin to a lysine residue on a target protein. Polyubiquitination marks proteins for degradation by the proteasome.";"";"The presence of Elongin BC was predicted by the authors but has not been shown experimentally."
211;Ubiquitin E3 ligase (ASB12, TCEB1, TCEB2, CUL5, RNF7); Asb12-Elongin BC-Cul5-Rbx2 complex;Human;Q8WXK4,Q93034,Q9UBF6,Q15369,Q15370;142689,8065,9616,6921,6923;MI:0028- cosedimentation in solution;16325183;14.07.05,16.01;"Ubiquitin E3 ligases covalently attach ubiquitin to a lysine residue on a target protein. Polyubiquitination marks proteins for degradation by the proteasome.";"";"The presence of Elongin BC was predicted by the authors but has not been shown experimentally."
212;DNA ligase III-XRCC1 complex;;Human;P49916,P18887;3980,7515;MI:0004- affinity chromatography technologies;7760816;10.01.05.01,70.10;"";"";""
213;DNA ligase IV-XRCC1 complex;;Human;P49917,P18887;3981,7515;MI:0004- affinity chromatography technologies;7760816;10.01.05.01,70.10;"";"";""
214;Ubiquitin E3 ligase (WSB1, TCEB1, TCEB2, CUL5, RBX1);WSB1-Elongin BC-CUL5-RBX1 complex;Human;Q93034,P62877,Q15369,Q15370,Q9Y6I7;8065,9978,6921,6923,26118;MI:0019- coimmunoprecipitation;15965468;14.07.05,14.13.01.01,16.01,30.05.02.16,70.07;"Ubiquitin E3 ligases covalently attach ubiquitin to a lysine residue on a target protein. Polyubiquitination marks proteins for degradation by the proteasome. WSB-1 is a Hedgehog-inducible ubiquitin ligase that modulates thyroid hormone activation and PTHrP secretion in the developing growth plate.";"";""
216;PDZK1-NaPiIIa-MAP17 complex;;Mouse;Q9JIL4,Q9CQH0,Q60825;59020,67182,20505;MI:0018- two hybrid;12837682;20.01.01;"";"";""
217;CRSP complex;cofactor required for Sp1;Human;Q15648,O60244,Q9NVC6,Q9ULK4,O75448,O95402,Q6P2C8,O43513;5469,9282,9440,9439,9862,9441,9442,9443;MI:0029- cosedimentation through density gradients | MI:0226- ion exchange chromatography;10377381;11.02.03.04.01,16.01,70.10;"Several identical subunits appear in protein complexes like DRIP/ARC, CRSP, NAT, PC2, SMCC and Mediator, indicating that unique classes of transcription activators may share common sets or subsets of cofactors.";"";"Information about the 85kD component CRSP5 of the protein complex is not available in databases."
218;CRSP complex; cofactor required for Sp1;Human;Q15648,O60244,Q9NVC6,Q9ULK4,O75448,O95402,Q6P2C8,O43513;5469,9282,9440,9439,9862,9441,9442,9443;MI:0029- cosedimentation through density gradients | MI:0226- ion exchange chromatography;9989412;11.02.03.04.01,16.01,70.10;"Several identical subunits appear in protein complexes like DRIP/ARC, CRSP, NAT, PC2, SMCC and Mediator, indicating that unique classes of transcription activators may share common sets or subsets of cofactors.";"";"At the time of annotation, the additional 85kD component CRSP5 of the protein complex was not found in the UniProt database. "
219;CAND1-CUL1-RBX1 complex;;Human;Q86VP6,Q13616,P62877;55832,8454,9978;MI:0007- anti tag coimmunoprecipitation;15537541;16.01,18.01.07,18.02.01;"Cand1 forms a tight complex with the Cul1-Roc1 SCF catalytic core, inhibiting the assembly of the multisubunit E3 protein-ubiquitin ligase complex.";"";""
220;ARF-Mule complex; ARF-BP1-ARF-NPM1 complex;Human;Q8N726,Q7Z6Z7,P06748;1029,10075,4869;MI:0007- anti tag coimmunoprecipitation;15989956;16.01,70.10;"ARF is an inhibitor of the ARF-BP1 protein-ubiquitin ligase.";"";""
221;CAND1-CUL2-RBX1 complex;;Human;Q86VP6,Q13617,P62877;55832,8453,9978;MI:0007- anti tag coimmunoprecipitation;12609982;16.01,18.01.07,18.02.01;"Binding of Cand1 to cullins inhibits the formation of E3 protein-ubiquitin ligases.";"";""
222;CAND1-CUL3-RBX1 complex;;Human;Q86VP6,Q13618,P62877;55832,8452,9978;MI:0007- anti tag coimmunoprecipitation;12609982;16.01,18.01.07,18.02.01;"Binding of Cand1 to cullins inhibits the formation of E3 protein-ubiquitin ligases.";"";""
223;CAND1-CUL4A-RBX1 complex;;Human;Q86VP6,Q13619,P62877;55832,8451,9978;MI:0007- anti tag coimmunoprecipitation;12609982;16.01,18.01.07,18.02.01;"Binding of Cand1 to cullins inhibits the formation of E3 protein-ubiquitin ligases.";"";""
224;CAND1-CUL4B-RBX1 complex;;Human;Q86VP6,Q13620,P62877;55832,8450,9978;MI:0007- anti tag coimmunoprecipitation;12609982;16.01,18.01.07,18.02.01;"Binding of Cand1 to cullins inhibits the formation of E3 protein-ubiquitin ligases.";"";""
226;Ubiquitin E3 ligase (SKP1A, SKP2, CUL1);SKP1-SKP2-CUL1 complex;Human;Q13616,P63208,Q13309;8454,6500,6502;MI:0007- anti tag coimmunoprecipitation;12609982;14.07.05,16.01;"Ubiquitin E3 ligases covalently attach ubiquitin to a lysine residue on a target protein. Polyubiquitination marks proteins for degradation by the proteasome.";"";""
227;Ubiquitin E3 ligase (SKP1A, BTRC, CUL1);Skp1-Btrc-Cul1 complex;Human;Q9Y297,Q13616,P63208;8945,8454,6500;MI:0007- anti tag coimmunoprecipitation;9990852;14.07.05,14.13.01.01,16.01;"Ubiquitin E3 ligases covalently attach ubiquitin to a lysine residue on a target protein. Polyubiquitination marks proteins for degradation by the proteasome.";"";""
228;SMCC complex; SRB/MED-containing cofactor complex;Human;P24863,P49336,Q15648,O60244,Q13503,O75448,Q9Y3C7,O75586;892,1024,5469,9282,9412,9862,51003,10001;MI:0007- anti tag coimmunoprecipitation;10024883;11.02.03.04.01,11.02.03.04.03,16.01,18.01.07,18.02.09,70.10;"Several identical subunits appear in protein complexes like DRIP/ARC, CRSP, NAT, PC2, SMCC and Mediator, indicating that unique classes of transcription activators may share common sets or subsets of cofactors.";"";""
229;NAT complex;;Human;P24863,P49336,Q9BTT4,O60244,Q13503,Q9ULK4,O75586;892,1024,84246,9282,9412,9439,10001;MI:0019- coimmunoprecipitation;9734358;11.02.03.04.03,16.01,70.10;"A complex, NAT, that represses activation of transcription by RNAPII has been isolated. The NAT complex is composed of approximately 20 polypeptides and includes a subset of the Srb polypeptides, hSrb7, hSrb10, and hSrb11, as well as hRgr1 and hMed6. The presence of hSrb10, hSrb11, and hRgr1 in a complex that functions to down-regulate transcription is consistent with studies in yeast demonstrating that Srb8-Srb11, as well as Rgr1, function as negative regulators of transcription in vivo. It has been suggested that the NAT complex is a subcomplex of the RNAPII holoenzyme and its function and regulation is through the RNAPII holoenzyme. Several identical subunits appear in protein complexes like DRIP/ARC, CRSP, NAT, PC2, SMCC and Mediator, indicating that unique classes of transcription activators may share common sets or subsets of cofactors.";"";""
230;Mediator complex; Mediator of transcriptional regulation;Human;P24863,Q9BWU1,P49336,Q15648,Q9BTT4,Q9P086,Q93074,Q9UHV7,Q71F56,O60244,Q96RN5,Q9Y2X0,Q9NVC6,Q9BUE0,Q9H944,Q13503,Q15528,Q9ULK4,O75448,Q71SY5,O95402,Q6P2C8,Q9H204,Q9NX70,Q96HR3,Q9Y3C7,Q9NPJ6,O75586,O43513,Q96G25,Q9NWA0,A0JLT2;892,23097,1024,5469,84246,400569,9968,9969,23389,9282,51586,10025,9440,54797,9477,9412,6837,9439,9862,81857,9441,9442,80306,55588,90390,51003,29079,10001,9443,112950,55090,219541;MI:0007- anti tag coimmunoprecipitation | MI:0069- mass spectrometry studies of complexes;15175163;11.02.03.04.01,16.01,18.01.07,18.02.09,70.10;"Regulation of transcription by RNA polymerase II (Pol II) is controlled by specific combinations of sequence-specific, DNA binding regulatory transcription factors (TFs) bound to a gene's promoter and enhancer regions. These TFs interact with several multiprotein complexes that remodel the chromatin context of the promoter, integrate signals from multiple TFs to control the frequency of transcription initiation, and regulate the efficiency of transcription elongation. One such complex is the Mediator, an ~2-megadalton complex of 20 to 30 subunits that is believed to function as a molecular bridge by simultaneously interacting with both DNA-bound TFs and Pol II. Several identical subunits appear in protein complexes like DRIP/ARC, CRSP, NAT, PC2, SMCC and Mediator, indicating that unique classes of transcription activators may share common sets or subsets of cofactors.";"";""
232;ARC complex; activator-recruited cofactor;Human;Q9UKU7,Q15648,Q93074,Q9UHV7,O60244,Q96RN5,Q9NVC6,Q9ULK4,O75448,Q71SY5,O95402,Q9NPJ6,O75586,O43513,Q96G25;27034,5469,9968,9969,9282,51586,9440,9439,9862,81857,9441,29079,10001,9443,112950;MI:0004- affinity chromatography technologies;10235267;11.02.03.04.01,16.01,18.01.07,18.02.09,30.01,70.10;"Experiemts show that the transcription coactivator ARC is required for SREBP (sterol regulatory element binding protein) control of cholesterol and lipid homeostasis. Several identical subunits appear in protein complexes like DRIP/ARC, CRSP, NAT, PC2, SMCC and Mediator, indicating that unique classes of transcription activators may share common sets or subsets of cofactors. According to authors, the ARC complex is probably identical to the DRIP complex.";"";""
234;HuCHRAC complex;;Human;Q9NRL2,Q9NRG0,Q9NRF9,O60264;11177,54108,54107,8467;MI:0226- ion exchange chromatography;10880450;10.01.09.05,16.01,16.03.01,16.19.03,70.10;"HuCHRAC is a member of the ISWI-containing chromatin remodelling complexes. The polyclonal antibodies against ISWI do not discriminate between hSNF2L and hSNF2H.";"";""
235;WICH complex; WSTF-ISWI chromatin remodeling complex;Mouse;Q9Z277,Q91ZW3;22385,93762;MI:0096- pull down;11980720;10.01.09.05,16.01,16.03.01,70.10.03;"WICH is a member of the ISWI-containing chromatin remodelling complexes.";"";""
236;WICH complex; WSTF-ISWI chromatin remodeling complex;Human;Q9UIG0,O60264;9031,8467;MI:0096- pull down;11980720;10.01.09.05,16.01,16.03.01,16.19.03,70.10.03;"WICH is a member of the ISWI-containing chromatin remodelling complexes.";"";""
237;Ags3-Lkb1-Gnai3 complex;;Rat;P08753,Q9R080;25643,246254;MI:0096- pull down;12719437;30.01.05.05;"";"";"At the time of annotation, the additional member Lkb1 (Stk11) of the protein complex was not found in the UniProt database."
238;SWI-SNF chromatin remodeling-related-BRCA1 complex;;Human;O96019,P38398,P51531,P51532,Q12824,Q92922,Q8TAQ2,Q92925,Q969G3,(O14497,Q8NFD5);86,672,6595,6597,6598,6599,6601,6603,6605,(8289,57492);MI:0071- molecular sieving | MI:0004- affinity chromatography technologies;10943845;10.01.09.05,11.02.03.04,42.10.03,70.10;"BRCA1 interacts directly with BRG1.";"BRCA1 gene is involved in breast and ovarian cancers.";""
239;Sin3-Hdac1-Sds3 complex;;Mouse;O09106,Q62141,Q8BR65;433759,20467,71954;MI:0006- anti bait coimmunoprecipitation | MI:0007- anti tag coimmunoprecipitation;11909966;10.01.09.05,11.02.03.04.03,11.02.03.04.07,14.07.04,42.10.03,70.10;"";"";""
240;BRCA1-CTIP-ZBRK1 repressor complex;;Human;P38398,Q99708,Q9GZX5;672,5932,59348;MI:0006- anti bait coimmunoprecipitation;16843262;11.02.03.04.03,16.03.01,70.10;"";"BRCA1 is involved in breast cancer.";""
241;BLOC-3 (biogenesis of lysosome-related organelles complex 3);;Human;Q92902,Q9NQG7;3257,89781;MI:0019- coimmunoprecipitation | MI:0029- cosedimentation through density gradients | MI:0071- molecular sieving;12756248;42.22,42.25;"The results demonstrate that the HPS1 and HPS4 proteins are components of a cytosolic complex that is involved in the biogenesis of lysosomal-related organelles by a mechanism distinct from that operated by AP-3 complex.";"HPS1-7 are involved in Hermansky-Pudlak syndrome (HPS), which  comprises at least seven different autosomal recessive disorders (referred to as HPS-1 through -7) that share the clinical manifestations of oculocutaneous albinism combined with platelet storage pool deficiency and do not present with the severe immunodeficiency and giant intracellular granules characteristic of Chediak-Higashi syndrome (PMID:15030569).";""
242;BRCA1-BACH1 complex;;Human;P38398,Q9BX63;672,83990;MI:0006- anti bait coimmunoprecipitation;11301010;10.01.05.01,70.10;"An intact BRCA1 C-terminal region is necessary for the interaction with BACH1. ";"BRCA1 is involved in breast cancer.";""
243;RalBP1-CDC2-CCNB1 complex;;Human;P14635,P06493,Q15311;891,983,10928;MI:0019- coimmunoprecipitation | MI:0096- pull down;12775724;10.03.01.01,14.07.03,18.01.01,18.02,70.10;"The complex was only detected in mitotic cell extracts. The authors show that RLIP76 associates with a catalytically active cyclinB·p34cdc2(cdk1) complex.";"";""
244;BRAFT complex; BLM complex I;Human;P54132,O15360,Q00597,Q9HB96,Q9NPI8,O15287,Q9NW38,P40692,Q9H9A7,P27694,P15927,P35244,Q13472;641,2175,2176,2178,2188,2189,55120,4292,80010,6117,6118,6119,7156;MI:0006- anti bait coimmunoprecipitation;12724401;10.01.02,10.01.05.01,32.01.09,70.10;"";"BRAFT complex is involved in Fanconi Anemia (FA) and Bloom Syndrome (BS).";"The BRAFT complex contains several other proteins of unknown function, called FAAPs or BLAPs. FAAP 43 has been identified as FANCL/PHF9 in a following paper (PMID:12973351)."
245;FA core complex (Fanconi anemia core complex);;Human;Q0VG06,O15360,Q8NB91,Q00597,Q9HB96,Q9NPI8,O15287,Q9NW38,Q9H9A7;80233,2175,2187,2176,2178,2188,2189,55120,80010;MI:0006- anti bait coimmunoprecipitation;12724401;14.07.05,32.01.09,70.10;"";"FA complex is involved in Fanconi anemia (FA) disease.";"FANCB and FANCL have been designated as FAAP90 and FAAP43. RMI1 has been designated as FAAP75."
246;BLM complex III; BLM-CIII complex;Human;P54132,P40692,Q9H9A7,Q13472;641,4292,80010,7156;MI:0006- anti bait coimmunoprecipitation;12724401;10.01.02,10.01.05.01,32.01.09,70.10;" ";"BLM complex III is involved in Bloom syndrome (BS).";"Another subunit of the complex was found in the analysis, which has not been further characterized: BLAPp100."
247;RalBP1-CCNB1-AP2A-NUMB-EPN1 complex;;Human;P14635,Q9Y6I3,P49757,Q15311,(O95782,O94973);891,29924,8650,10928,(160,161);MI:0019- coimmunoprecipitation;12775724;10.03.01.01,20.09.18.09.01,70.10;"RLIP, an effector of the RAL GTPases, is important for the mitotic cdk1 to facilitate the phosphorylation of Epsin.";"";""
248;BRAFT complex;;Human;P54132,O15360,Q00597,Q9HB96,Q9NPI8,O15287,Q9NW38,P27694,P15927,P35244,Q13472;641,2175,2176,2178,2188,2189,55120,6117,6118,6119,7156;MI:0006- anti bait coimmunoprecipitation;12973351;10.01.02,10.01.05.01,14.07.05,32.01.09,70.10;"";"";"FANCL/PHF9 (formerly called FAAP 43) is a newly identified component of the BRAFT complex."
249;Caspase-2-TRAF2-RIP1 complex;;Mouse;P29594,Q62172,P39429;12366,19765,22030;MI:0007- anti tag coimmunoprecipitation | MI:0071- molecular sieving;15590671;30.01.05.01.03,30.01.05.01.04;"This complex activates NF-kappaB and p38 MAPK through the caspase recruitment domain of caspase-2 independently of its proteolytic activity.";"";""
251;BCDX2 complex; RAD51B-RAD51C-RAD51D-XRCC2 complex;Human;O43502,O15315,O75771,O43543;5889,5890,5892,7516;MI:0004- affinity chromatography technologies | MI:0006- anti bait coimmunoprecipitation;11751635;10.01.05.01,10.01.05.03,16.03.01,16.19.03,32.01.09,70.10;"BCDX2 binds specifically to nicks in duplex DNA (PMID:11751635).";"";""
252;RAD51C-XRCC3 complex;;Human;O43502,O43542;5889,7517;MI:0006- anti bait coimmunoprecipitation | MI:0004- affinity chromatography technologies;11751635;01.04,10.01.05.01,10.01.05.03,10.01.05.03,16.03.01,16.19.03,32.01.09,70.10;"";"";""
253;RAD51C-XRCC3 complex;;Human;O43502,O43542;5889,7517;MI:0004- affinity chromatography technologies;15037616;10.01.05.01,10.01.05.03,16.03.01,16.19.03,32.01.09,70.10;"The authors postulate that XRCC3 regulates the dissociation and formation of Rad51C-XRCC3 complex through ATP binding and hydrolysis.";"";""
254;TBPIP/HOP2-MND1 complex;;Human;Q9BWT6,Q9P2W1;84057,29893;MI:0004- affinity chromatography technologies;16407260;10.01.05.03.01,10.03.02,10.03.04,16.03.01,18.01.07,18.02.01,70.10;"The complex ensures proper pairing between homologous chromosomes.";"";""
255;TBPIP/HOP2-Mnd1 complex;;Mouse;Q8K396,O35047;76915,19183;MI:0004- affinity chromatography technologies;15834424;10.01.05.03.01,10.03.02,10.03.04,16.01,16.03.01,18.01.07,18.02.01,70.10;"The complex ensures proper pairing between homologous chromosomes.";"";""
256;RAD51B-RAD51C complex;;Human;O43502,O15315;5889,5890;MI:0006- anti bait coimmunoprecipitation;11751636;10.01.05.01,10.01.05.03,16.03.01,16.19.03,70.10;"";"";""
257;Hop2-Mnd1 complex;;Mouse;Q8K396,O35047;76915,19183;MI:0006- anti bait coimmunoprecipitation | MI:0004- affinity chromatography technologies;16675459;10.01.05.03.01,10.03.02.01,16.01,16.03.01,18.01.07,18.02.01,70.10;"Only the heterodimeric complex, but not the individual proteins, can stimulate strand invasion by Dmc1.";"";""
258;BCDX2 complex; RAD51B-RAD51C-RAD51D-XRCC2 complex;Human;O43502,O15315,O75771,O43543;5889,5890,5892,7516;MI:0007- anti tag coimmunoprecipitation;11842113;10.01.05.01,10.01.05.03,16.03.01,16.19.03,32.01.09,70.10;"";"";""
259;RAD51C-XRCC3 complex;;Human;O43502,O43542;5889,7517;MI:0007- anti tag coimmunoprecipitation;11842113;10.01.05.01,10.01.05.03,16.03.01,16.19.03,32.01.09,70.10;"";"";""
260;RAD51B-RAD51C complex;;Human;O43502,O15315;5889,5890;MI:0006- anti bait coimmunoprecipitation;11744692;10.01.05.01,10.01.05.03,16.03.01,16.19.03,32.01.09,70.10;"";"";""
261;RAD51B-RAD51C-RAD51D-XRCC2-XRCC3 complex;;Human;O43502,O15315,O75771,O43543,O43542;5889,5890,5892,7516,7517;MI:0006- anti bait coimmunoprecipitation;11744692;10.01.05.01,10.01.05.03,16.03.01,16.19.03,32.01.09,70.10;"";"";""
262;RAD51L3-XRCC2 complex;;Human;O75771,O43543;5892,7516;MI:0096- pull down;10871607;10.01.05.01,10.01.05.03,16.03.01,16.19.03,32.01.09,70.10;"";"";""
263;R/M complex (RAD50-MRE11 complex);;Human;P49959,Q92878;4361,10111;MI:0004- affinity chromatography technologies | MI:0428- imaging techniques;11741547;01.03.16.03,10.01.05.01,16.03.01,32.01.09,42.10.03,70.10;"R/M consists of two highly flexible intramolecular coiled coils emanating from a central globular DNA binding domain.";"";""
264;R/M complex (RAD50-MRE11 complex);;Human;P49959,Q92878;4361,10111;MI:0428- imaging techniques;15165861;01.03.16.03,10.01.05.01,16.03.01,32.01.09,42.10.03,70.10;"Human Rad50-Mre11 complexes are predominantly heterotetramers.";"";""
265;ATR-ATRIP complex;;Human;Q13535,Q8WXE1;545,84126;MI:0091- chromatography technologies | MI:0071- molecular sieving;14724280;10.03.01.03,16.03.01,32.01.09,70.10;"ATR and ATRIP associate with chromatin in vivo, and they exist as a large molecular weight complex that can bind single-stranded (ss)DNA cellulose in vitro. Neither ATR nor ATRIP are able to bind DNA individually, nor do they bind DNA in a cooperative manner.";"";""
266;RAD17-RFC complex;;Human;O75943,P35250,P40938,P35249,P40937;5884,5982,5983,5984,5985;MI:0004- affinity chromatography technologies | MI:0006- anti bait coimmunoprecipitation;11572977;01.04,10.03.01.03,16.03.01,16.19.03,32.01.09,70.10;"RFCp38 is necessary for the association of RAD17 with the core complex RFCp36-p37-p40 to form the RAD17-RFC complex. The ATPase activity of RAD17-RFC complex is stimulated by DNA.";"";""
267;Checkpoint 9-1-1 complex;;Human;O60921,O60671,Q99638;3364,5810,5883;MI:0004- affinity chromatography technologies;11572977;10.01.05.01,10.03.01.03,32.01.09,70.10;"";"";""
268;Checkpoint Rad complex; RAD17-RFC-9-1-1 complex;Human;O60921,O60671,O75943,Q99638,P35250,P40938,P35249,P40937;3364,5810,5884,5883,5982,5983,5984,5985;MI:0004- affinity chromatography technologies | MI:0071- molecular sieving;11572977;10.03.01.03,32.01.09,70.10;"Checkpoint Rad complex has been detected in an in vitro system.";"";""
270;RAD17-RFC complex;;Human;O75943,P35250,P40938,P35249,P40937;5884,5982,5983,5984,5985;MI:0004- affinity chromatography technologies | MI:0040- electron microscopy;11907025;01.04,10.03.01.03,16.03.01,16.19.03,32.01.09,70.10;"RAD17 makes a heteropentameric complex with the four RFC subunits with a deep groove or cleft and is similar to the RFC clamp loader.";"";""
271;Checkpoint 9-1-1 complex;;Human;O60921,O60671,Q99638;3364,5810,5883;MI:0004- affinity chromatography technologies | MI:0040- electron microscopy;11907025;10.01.05.01,10.03.01.03,32.01.09,70.10;"The checkpoint 9-1-1 complex makes a trimeric ring structure reminiscent of the PCNA ring.";"";""
272;Dysbindin-pallidin-muted-beta-dystrobrevin complex;;Mouse;O70585,Q91WZ8,Q8R015,Q9R0C0;13528,94245,17828,18457;MI:0019- coimmunoprecipitation;12923531;42.25;"";"Dtnbp1 is involved in Hermansky-Pudlak syndrome type 7 (HPS-7).";""
274;RAD17-RFC-9-1-1 checkpoint supercomplex;;Human;O60921,O60671,O75943,Q99638,P35250,P40938,P35249,P40937;3364,5810,5884,5883,5982,5983,5984,5985;MI:0004- affinity chromatography technologies | MI:0029- cosedimentation through density gradients | MI:0040- electron microscopy;12578958;10.03.01.03,16.03.01,32.01.09,70.10;"Rad17-RFC complex binds to nicked circular, gapped and primed DNA and recruits the 9-1-1 complex in an ATP-dependent manner. The interaction is mediated mainly by binding of Rad9 to Rad17.";"";""
275;Checkpoint 9-1-1 complex;;Human;O60921,O60671,Q99638;3364,5810,5883;MI:0071- molecular sieving;11340080;10.01.05.01,10.03.01.03,32.01.09,70.10;"";"";""
276;Checkpoint 9-1-1 complex;;Human;O60921,O60671,Q99638;3364,5810,5883;MI:0006- anti bait coimmunoprecipitation;9872989;10.01.05.01,10.03.01.03,32.01.09,70.10;"";"";""
277;RFC complex;;Human;P35251,P35250,P40938,P35249,P40937;5981,5982,5983,5984,5985;MI:0006- anti bait coimmunoprecipitation;8692848;01.04,10.01.03,16.03.01,16.19.03,70.10;"The subunits of the RFC complex have been reconstituted in an in vitro experiment. The Rfc complex works as a clamp loader.";"";""
278;RFC core complex;;Human;P35250,P35249,P40937;5982,5984,5985;MI:0006- anti bait coimmunoprecipitation;8692848;01.04,10.01.03,16.03.01,16.19.03,70.10;"The subunits of the RFC complex have been reconstituted in an in vitro experiment.";"";""
279;RFC complex (activator A 1 complex);;Human;P35251,P35250,P40938,P35249,P40937;5981,5982,5983,5984,5985;MI:0029- cosedimentation through density gradients;1670772;01.04,10.01.03,16.03.01,16.19.03,70.10;"Activator 1 (A1) is a multiprotein complex which is essential for proliferating cell nuclear antigen (PCNA)-dependent DNA polymerase delta (pol delta) activity and efficient in vitro DNA synthesis in the SV40 dipolymerase replication system (PMID:1670772).";"";""
280;HMGB1-HMGB2-HSC70-ERP60-GAPDH complex;;Human;P04406,P09429,P26583,P11142,P30101;2597,3146,3148,3312,2923;MI:0413- electrophoretic mobility shift assay;12517784;10.01.05.01,16.03.01,32.01.09,70.10;"The protein/DNA complex was isolated from human leukemia cells deficient in components of the mismatch repair system (Nalm6). This complex detects changes in DNA structure caused by incorporation of nonnatural nucleosides and is a determinant of cell sensitivity to such DNA modifying chemotherapy. The authors show that murine fibroblasts deficient in one component of the complex, Hmgb1, are 10-fold more resistant to thiopurine treatment than their wild-type counterparts.";"";""
281;NELF complex (Negative elongation factor complex);;Human;Q8WX92,P18615,Q8IXH7,Q9H3P2;25920,7936,51497,7469;MI:0226- ion exchange chromatography | MI:0029- cosedimentation through density gradients | MI:0071- molecular sieving;10199401;11.02.03.01.04,11.02.03.04.03,16.03.03,18.01.07,18.02.09,70.10;"NELF cooperates with DSIF and strongly represses POLII elongation.";"";""
282;SNF2h-cohesin-NuRD complex; ISWI (SNF2h)-containing chromatin remodeling complex;Human;Q9NRL2,Q12873,Q13547,Q92769,Q9UBB5,O95983,Q13330,O94776,O60216,Q09028,Q16576,O60264,Q14683,Q9UQE7,Q8WVM7,Q8N3U4;11177,1107,3065,3066,8932,53615,9112,9219,5885,5928,5931,8467,8243,9126,10274,10735;MI:0226- ion exchange chromatography | MI:0071- molecular sieving;12198550;10.01.09.05,16.03.01,42.10.03,70.10.03;"The association of the complex with chromatin can be regulated by the state of DNA methylation.";"";""
283;Sin3 complex; Histone deacetylase complex;Human;Q13547,Q92769,Q09028,Q16576,O00422,O75446,Q96ST3;3065,3066,5928,5931,10284,8819,25942;MI:0004- affinity chromatography technologies;9651585;10.01.09.05,11.02.03.04.03,14.07.04,16.01,42.10.03;"";"";""
284;CRSP complex; Cofactor required for Sp1;Human;Q15648,O60244,Q96RN5,Q9NVC6,Q13503,Q9ULK4,O75448,Q71SY5,O95402,O75586,O43513;5469,9282,51586,9440,9412,9439,9862,81857,9441,10001,9443;MI:0029- cosedimentation through density gradients | MI:0004- affinity chromatography technologies;11834832;11.02.03.04.01,16.01,70.10.03;"The activator-recruited cofactor ARC consists of the two distinct multisubunit complexes ARC-L and CRSP. Several identical subunits appear in protein complexes like DRIP/ARC, CRSP, NAT, PC2, SMCC and Mediator, indicating that unique classes of transcription activators may share common sets or subsets of cofactors.";"";"Information about four small protein subunits of the protein complex was not available in the article."
285;PCNA-MLH1-PMS1 complex;;Human;P40692,P12004,P54277;4292,5111,5378;MI:0107- surface plasmon resonance;16303135;10.01.03,10.01.05.01,70.10;"The authors show that PCNA interacts with MSH2-MSH6 with a higher affinity than with MLH1-PMS1. PCNA acts as a scaffold for consecutive protein-protein interactions.";"";""
286;PCNA-MSH2-MSH6 complex;;Human;P43246,P52701,P12004;4436,2956,5111;MI:0107- surface plasmon resonance;16303135;10.01.03,10.01.05.01,70.10;"The authors show that PCNA interacts with MSH2-MSH6 with a higher affinity than with MLH1-PMS1.";"";""
287;ARC-L complex;;Human;P24863,P49336,Q15648,Q93074,Q9UHV7,O60244,Q96RN5,Q9NVC6,Q13503,Q9ULK4,O75448,Q71SY5,O75586,O43513;892,1024,5469,9968,9969,9282,51586,9440,9412,9439,9862,81857,10001,9443;MI:0029- cosedimentation through density gradients | MI:0004- affinity chromatography technologies;11834832;16.01,18.01.07,18.02.09,70.10.03;"Experiemts show that the transcription coactivator ARC is required for SREBP (sterol regulatory element binding protein) control of cholesterol and lipid homeostasis. The activator-recruited cofactor ARC consists of the two distinct multisubunit complexes ARC-L and CRSP- Information about four small components of the protein complex is not available in the article. Several identical subunits appear in protein complexes like DRIP/ARC, CRSP, NAT, PC2, SMCC and Mediator, indicating that unique classes of transcription activators may share common sets or subsets of cofactors.";"";""
288;ARC complex; activator-recruited cofactor;Human;P24863,P49336,Q15648,Q93074,Q9UHV7,O60244,Q96RN5,Q9NVC6,Q13503,Q9ULK4,O75448,Q71SY5,O95402,O75586,O43513;892,1024,5469,9968,9969,9282,51586,9440,9412,9439,9862,81857,9441,10001,9443;MI:0029- cosedimentation through density gradients | MI:0004- affinity chromatography technologies;11834832;11.02.03.04.01,16.01,18.01.07,18.02.09,70.10.03;"Experiemts show that the transcription coactivator ARC is required for SREBP (sterol regulatory element binding protein) control of cholesterol and lipid homeostasis. The activator-recruited cofactor ARC consists of the two distinct multisubunit complexes ARC-L and CRSP. Several identical subunits appear in protein complexes like DRIP/ARC, CRSP, NAT, PC2, SMCC and Mediator, indicating that unique classes of transcription activators may share common sets or subsets of cofactors.";"";"Information about four small components of the protein complex is not available in the article."
289;PCNA-MSH2-MSH6 complex;;Human;P43246,P52701,P12004;4436,2956,5111;MI:0096- pull down | MI:0004- affinity chromatography technologies;11005803;10.01.05.01,70.10;"PCNA binds to MSH2-MSH6 complex.";"";""
