###################################################################################################################################################################
#Enrichment results using 'Biological Process from Gene Ontology (GO)', created by dcGO Enrichment at 12/08/2016 12:58:36 (day/month/year hour:min:sec)
#Citation: Fang H, Gough J. (2012) dcGO: database of domain-centric ontologies on functions, phenotypes, diseases and more. Nucleic Acids Res (PubMed ID: 23161684)
###################################################################################################################################################################
#
#'GroupID' column: group id (by default 'Group' for single group);
#'GO ID' column: the identifier of ontological terms;
#'GO term' column: the name of ontological terms;
#'xxxx (four levels)' column: term specificity (only appear when using slim version of the ontology; 1 for highly general, 2 for general, 3 for specific, and 4 for highly specific);
#'Z-score' column: Z-score being calculated based on hypergeometric distribution;
#'P-value' column: P-value being calculated based on hypergeometric distribution;
#'FDR' column: FDR used to assess the statistical significance of term enrichments;
#'#Domains (Overlaps|Group|Term|Background)' column: the number of domains, i.e., 'Overlaps' for the number of domains in the input group but also being annotated by the term; 'Group' for the number of domains in the input group (also annotatable by the ontology); 'Term' for the number of domains being annotated by the term; 'Backgroud' for the number of domains that are annotatable by the ontology.
#'Annotated domains' column: a list of semicolon-separated domains in the input group but also being annotated by the term.
#
GroupID	GO ID	GO term	PFAM slim (four levels)	Z-score	P-value	FDR	#Domains (Overlaps|Group|Term|Background)	Annotated domains
Group	GO:0033036	macromolecule localization	1	5.82	1.88e-07	1.81e-06	43|193|354|3527	PF00019;PF00025;PF00052;PF00053;PF00057;PF00076;PF00122;PF00130;PF00169;PF00226;PF00240;PF00241;PF00350;PF00397;PF00400;PF00435;PF00514;PF00581;PF00611;PF00683;PF00688;PF00778;PF01064;PF01217;PF01465;PF01477;PF02145;PF03810;PF04144;PF04695;PF04810;PF06472;PF07645;PF07653;PF07679;PF08389;PF10277;PF10409;PF12348;PF12763;PF12796;PF13246;PF13855
Group	GO:0051171	regulation of nitrogen compound metabolic process	1	5.47	2.74e-07	2.52e-06	64|193|647|3527	PF00019;PF00027;PF00076;PF00098;PF00130;PF00134;PF00169;PF00179;PF00226;PF00341;PF00389;PF00397;PF00400;PF00435;PF00514;PF00610;PF00611;PF00612;PF00618;PF00643;PF00651;PF00688;PF00757;PF00780;PF00899;PF00989;PF01030;PF01336;PF01352;PF01403;PF01437;PF01585;PF01753;PF01833;PF02145;PF02177;PF02201;PF02826;PF03165;PF04762;PF05033;PF06920;PF07528;PF07645;PF07653;PF07679;PF07719;PF08210;PF08711;PF09816;PF11717;PF12171;PF12756;PF12796;PF12895;PF12924;PF13716;PF13831;PF13832;PF13854;PF13855;PF13920;PF14324;PF14429
Group	GO:0002376	immune system process	1	4.99	5.91e-06	3.68e-05	38|193|334|3527	PF00019;PF00057;PF00130;PF00153;PF00169;PF00179;PF00240;PF00254;PF00341;PF00350;PF00388;PF00452;PF00514;PF00594;PF00612;PF00643;PF00651;PF00688;PF00780;PF00969;PF01335;PF01476;PF01909;PF02218;PF04055;PF04810;PF05790;PF07534;PF07645;PF07653;PF07679;PF08246;PF10409;PF10421;PF12697;PF12796;PF13855;PF14324
Group	GO:0009056	catabolic process	1	4.16	6.99e-05	3.21e-04	50|193|543|3527	PF00019;PF00025;PF00082;PF00098;PF00122;PF00134;PF00153;PF00179;PF00205;PF00226;PF00240;PF00350;PF00397;PF00400;PF00452;PF00456;PF00583;PF00612;PF00622;PF00643;PF00688;PF00689;PF00690;PF00702;PF00789;PF00899;PF00970;PF01370;PF01477;PF01546;PF01597;PF01909;PF02148;PF02214;PF02825;PF02845;PF03256;PF03828;PF06472;PF07707;PF08210;PF08246;PF08442;PF09409;PF10409;PF12697;PF12895;PF13589;PF13646;PF13920
Group	GO:0044260	cellular macromolecule metabolic process	1	3.62	2.19e-04	9.00e-04	102|193|1425|3527	PF00019;PF00025;PF00027;PF00057;PF00076;PF00082;PF00098;PF00122;PF00130;PF00133;PF00134;PF00169;PF00179;PF00226;PF00240;PF00254;PF00341;PF00397;PF00400;PF00415;PF00452;PF00514;PF00581;PF00583;PF00594;PF00611;PF00622;PF00640;PF00643;PF00651;PF00684;PF00688;PF00702;PF00757;PF00780;PF00786;PF00789;PF00899;PF00989;PF01030;PF01064;PF01336;PF01370;PF01480;PF01585;PF01753;PF01909;PF02148;PF02177;PF02185;PF02201;PF02214;PF02225;PF02709;PF02825;PF02845;PF02878;PF03133;PF03165;PF03256;PF03607;PF03828;PF04055;PF04137;PF04762;PF04810;PF05033;PF05773;PF06325;PF07034;PF07528;PF07645;PF07653;PF07679;PF07707;PF07719;PF08075;PF08210;PF08662;PF08711;PF09409;PF10277;PF10409;PF11717;PF12171;PF12697;PF12796;PF12895;PF12906;PF12924;PF13091;PF13344;PF13589;PF13646;PF13691;PF13733;PF13831;PF13832;PF13855;PF13920;PF13964;PF14324
Group	GO:0009889	regulation of biosynthetic process	1	3.57	4.59e-04	1.69e-03	54|193|646|3527	PF00019;PF00076;PF00098;PF00130;PF00134;PF00169;PF00179;PF00341;PF00389;PF00397;PF00400;PF00435;PF00514;PF00643;PF00651;PF00688;PF00757;PF00899;PF00989;PF01030;PF01064;PF01336;PF01352;PF01585;PF01753;PF01833;PF02177;PF02201;PF02826;PF03165;PF04762;PF05033;PF05773;PF07528;PF07645;PF07679;PF07719;PF08210;PF08662;PF08711;PF09816;PF11717;PF12171;PF12756;PF12796;PF12895;PF12924;PF13716;PF13831;PF13832;PF13854;PF13855;PF13920;PF14324
Group	GO:0001932	regulation of protein phosphorylation	2	10.31	1.18e-15	9.66e-14	39|193|169|3527	PF00019;PF00027;PF00057;PF00134;PF00169;PF00226;PF00240;PF00341;PF00400;PF00415;PF00452;PF00581;PF00594;PF00610;PF00640;PF00688;PF00757;PF00778;PF00780;PF00786;PF01030;PF01064;PF01403;PF01437;PF01585;PF02145;PF02177;PF02218;PF02377;PF04055;PF07525;PF07645;PF07653;PF07679;PF12796;PF12924;PF13716;PF13855;PF13920
Group	GO:0035556	intracellular signal transduction	2	9.63	2.50e-14	1.09e-12	39|193|184|3527	PF00025;PF00027;PF00098;PF00122;PF00130;PF00134;PF00169;PF00240;PF00397;PF00400;PF00435;PF00452;PF00581;PF00610;PF00611;PF00612;PF00618;PF00640;PF00643;PF00651;PF00689;PF00690;PF00702;PF00780;PF00786;PF01843;PF02145;PF02185;PF02759;PF07525;PF07645;PF07653;PF07679;PF08246;PF10277;PF10409;PF12763;PF13716;PF13855
Group	GO:0016477	cell migration	2	9.59	3.03e-14	1.24e-12	39|193|185|3527	PF00019;PF00045;PF00052;PF00053;PF00055;PF00057;PF00130;PF00341;PF00397;PF00413;PF00435;PF00594;PF00611;PF00612;PF00618;PF00640;PF00688;PF00757;PF00778;PF01030;PF01064;PF01403;PF01437;PF01833;PF02148;PF02185;PF02214;PF03607;PF06297;PF06367;PF06371;PF06920;PF07645;PF07653;PF07679;PF10409;PF12348;PF13855;PF14429
Group	GO:0051130	positive regulation of cellular component organization	2	8.89	1.64e-11	3.81e-10	26|193|104|3527	PF00019;PF00025;PF00241;PF00341;PF00397;PF00400;PF00452;PF00514;PF00594;PF00611;PF00688;PF00786;PF01064;PF01403;PF01437;PF02181;PF02185;PF03165;PF06367;PF06371;PF07653;PF07679;PF07719;PF12796;PF13091;PF13855
Group	GO:0042060	wound healing	2	8.86	4.64e-11	1.01e-09	23|193|85|3527	PF00024;PF00027;PF00093;PF00122;PF00130;PF00169;PF00341;PF00435;PF00594;PF00618;PF00622;PF00643;PF00689;PF00690;PF00702;PF00757;PF00786;PF01030;PF06920;PF07653;PF07679;PF13716;PF14429
Group	GO:0051301	cell division	2	8.60	8.34e-11	1.70e-09	24|193|95|3527	PF00019;PF00025;PF00076;PF00130;PF00134;PF00169;PF00241;PF00350;PF00435;PF00452;PF00514;PF00612;PF00640;PF00651;PF00688;PF00780;PF00786;PF01064;PF02181;PF03165;PF06367;PF06371;PF07707;PF13964
Group	GO:0060541	respiratory system development	2	8.60	1.52e-10	2.76e-09	22|193|82|3527	PF00019;PF00045;PF00057;PF00130;PF00240;PF00341;PF00413;PF00435;PF00640;PF00688;PF01064;PF02181;PF03165;PF06367;PF06371;PF07645;PF07653;PF07679;PF08246;PF10409;PF13855;PF13903
Group	GO:0051056	regulation of small GTPase mediated signal transduction	2	8.67	2.39e-10	4.22e-09	20|193|69|3527	PF00130;PF00169;PF00610;PF00611;PF00612;PF00618;PF00651;PF00780;PF01403;PF01437;PF01833;PF02145;PF02214;PF06920;PF07653;PF07679;PF12796;PF13716;PF13855;PF14429
Group	GO:0018193	peptidyl-amino acid modification	2	7.86	2.88e-10	4.95e-09	30|193|153|3527	PF00130;PF00169;PF00240;PF00254;PF00341;PF00397;PF00400;PF00581;PF00583;PF00594;PF00611;PF00757;PF00899;PF01030;PF01753;PF02709;PF03133;PF04810;PF05033;PF06325;PF07645;PF07679;PF07719;PF11717;PF12796;PF13646;PF13733;PF13831;PF13832;PF13855
Group	GO:0030198	extracellular matrix organization	2	8.69	3.24e-10	5.43e-09	19|193|63|3527	PF00019;PF00045;PF00052;PF00053;PF00055;PF00057;PF00093;PF00397;PF00413;PF00640;PF00688;PF02177;PF02709;PF04810;PF07679;PF12924;PF13716;PF13733;PF13855
Group	GO:0006508	proteolysis	2	7.49	8.36e-10	1.30e-08	32|193|179|3527	PF00040;PF00045;PF00057;PF00076;PF00082;PF00134;PF00179;PF00226;PF00240;PF00397;PF00400;PF00413;PF00452;PF00594;PF00612;PF00622;PF00643;PF00789;PF01546;PF02148;PF02214;PF02225;PF02825;PF02845;PF03256;PF07687;PF07707;PF08246;PF12895;PF13589;PF13646;PF13920
Group	GO:0010740	positive regulation of intracellular protein kinase cascade	2	8.24	9.57e-10	1.45e-08	20|193|74|3527	PF00019;PF00122;PF00130;PF00179;PF00240;PF00341;PF00594;PF00688;PF00689;PF00690;PF00702;PF00757;PF00778;PF00780;PF01030;PF02218;PF07653;PF07679;PF12763;PF13920
Group	GO:0031329	regulation of cellular catabolic process	2	7.80	1.06e-09	1.58e-08	25|193|115|3527	PF00027;PF00076;PF00130;PF00169;PF00226;PF00240;PF00400;PF00514;PF00610;PF00611;PF00612;PF00618;PF00778;PF00780;PF00789;PF01403;PF01437;PF02145;PF02148;PF06920;PF07653;PF12697;PF13716;PF13855;PF14429
Group	GO:0032446	protein modification by small protein conjugation	2	7.74	1.29e-09	1.87e-08	25|193|116|3527	PF00179;PF00240;PF00397;PF00415;PF00514;PF00622;PF00643;PF00651;PF00899;PF02148;PF02201;PF02214;PF02225;PF02825;PF02845;PF03256;PF05773;PF07707;PF07719;PF12796;PF12895;PF12906;PF13920;PF13964;PF14324
Group	GO:0043549	regulation of kinase activity	2	7.57	1.57e-09	2.22e-08	27|193|135|3527	PF00019;PF00027;PF00134;PF00169;PF00240;PF00341;PF00400;PF00415;PF00581;PF00640;PF00688;PF00778;PF00780;PF00786;PF01585;PF02145;PF02177;PF04055;PF07525;PF07645;PF07653;PF07679;PF12796;PF12924;PF13716;PF13855;PF13920
Group	GO:0007444	imaginal disc development	2	7.84	3.38e-09	4.69e-08	20|193|79|3527	PF00045;PF00076;PF00130;PF00397;PF00413;PF00435;PF00612;PF00651;PF01064;PF01476;PF01833;PF03165;PF07534;PF07645;PF07653;PF07679;PF12796;PF13855;PF13920;PF14324
Group	GO:0006461	protein complex assembly	2	7.11	4.15e-09	5.64e-08	31|193|180|3527	PF00019;PF00025;PF00093;PF00130;PF00134;PF00169;PF00179;PF00350;PF00400;PF00452;PF00611;PF00622;PF00643;PF00688;PF00757;PF00778;PF00969;PF01030;PF01064;PF02148;PF02181;PF02214;PF03165;PF04695;PF06309;PF06367;PF06371;PF07645;PF07679;PF07719;PF12763
Group	GO:0002165	instar larval or pupal development	2	7.69	5.43e-09	7.23e-08	20|193|81|3527	PF00045;PF00076;PF00130;PF00397;PF00413;PF00435;PF00514;PF00612;PF00651;PF01064;PF01476;PF01833;PF03165;PF07534;PF07645;PF07679;PF10409;PF12796;PF13855;PF13920
Group	GO:0007552	metamorphosis	2	7.72	6.63e-09	8.66e-08	19|193|74|3527	PF00045;PF00076;PF00130;PF00397;PF00413;PF00435;PF00612;PF00651;PF01064;PF01476;PF01833;PF03165;PF07534;PF07645;PF07679;PF10409;PF12796;PF13855;PF13920
Group	GO:0060341	regulation of cellular localization	2	7.06	9.59e-09	1.23e-07	27|193|146|3527	PF00019;PF00027;PF00076;PF00098;PF00169;PF00514;PF00594;PF00610;PF00612;PF00618;PF00622;PF00688;PF00757;PF00778;PF00969;PF01030;PF01064;PF01833;PF01843;PF02214;PF04055;PF04144;PF04810;PF12796;PF13091;PF13716;PF13855
Group	GO:0008360	regulation of cell shape	2	7.76	1.12e-08	1.41e-07	17|193|61|3527	PF00024;PF00130;PF00169;PF00341;PF00611;PF00612;PF00618;PF00780;PF00786;PF01403;PF01437;PF01843;PF02181;PF06367;PF06371;PF07679;PF10409
Group	GO:0051235	maintenance of location	2	8.28	1.35e-08	1.66e-07	13|193|35|3527	PF00122;PF00241;PF00400;PF00435;PF00683;PF00689;PF00690;PF00702;PF07645;PF12171;PF12348;PF12756;PF12796
Group	GO:0021700	developmental maturation	2	7.52	1.66e-08	2.00e-07	18|193|70|3527	PF00019;PF00076;PF00130;PF00134;PF00169;PF00435;PF00622;PF00651;PF00688;PF01833;PF01843;PF02177;PF07525;PF07679;PF12796;PF12924;PF13091;PF13855
Group	GO:0032270	positive regulation of cellular protein metabolic process	2	6.95	1.70e-08	2.01e-07	26|193|140|3527	PF00019;PF00057;PF00076;PF00134;PF00179;PF00240;PF00341;PF00400;PF00594;PF00640;PF00688;PF00757;PF00778;PF00780;PF00786;PF01030;PF01064;PF02218;PF02845;PF07645;PF07653;PF07679;PF07719;PF12763;PF13855;PF14324
Group	GO:2000145	regulation of cell motility	2	7.14	1.99e-08	2.32e-07	22|193|104|3527	PF00019;PF00045;PF00055;PF00093;PF00130;PF00341;PF00388;PF00413;PF00688;PF00757;PF01030;PF01403;PF01437;PF01833;PF02185;PF07645;PF07653;PF07679;PF08246;PF10409;PF13716;PF13855
Group	GO:0009886	post-embryonic morphogenesis	2	7.21	2.53e-08	2.85e-07	20|193|88|3527	PF00045;PF00076;PF00130;PF00397;PF00413;PF00435;PF00452;PF00612;PF00651;PF01064;PF01476;PF01833;PF03165;PF07534;PF07645;PF07679;PF10409;PF12796;PF13855;PF13920
Group	GO:0006468	protein phosphorylation	2	6.75	4.08e-08	4.51e-07	25|193|136|3527	PF00019;PF00027;PF00130;PF00134;PF00169;PF00240;PF00341;PF00611;PF00640;PF00688;PF00757;PF00780;PF00786;PF00989;PF01030;PF01064;PF02177;PF02185;PF03165;PF03607;PF07645;PF07653;PF07679;PF12924;PF13855
Group	GO:0051640	organelle localization	2	6.93	4.91e-08	5.34e-07	21|193|100|3527	PF00130;PF00169;PF00350;PF00388;PF00400;PF00435;PF00612;PF00640;PF00651;PF00780;PF00786;PF01403;PF01843;PF02181;PF04810;PF07707;PF07719;PF12171;PF12473;PF12756;PF13920
Group	GO:0051241	negative regulation of multicellular organismal process	2	7.23	5.27e-08	5.64e-07	17|193|67|3527	PF00019;PF00122;PF00169;PF00240;PF00341;PF00594;PF00651;PF00688;PF00689;PF00690;PF00702;PF00969;PF01699;PF07525;PF07645;PF10409;PF12796
Group	GO:0035239	tube morphogenesis	2	6.81	5.88e-08	6.09e-07	22|193|110|3527	PF00019;PF00045;PF00130;PF00341;PF00400;PF00413;PF00435;PF00514;PF00651;PF00688;PF00786;PF00989;PF01403;PF01437;PF02145;PF03165;PF05033;PF07653;PF07679;PF07707;PF08246;PF13855
Group	GO:0001763	morphogenesis of a branching structure	2	7.15	6.69e-08	6.83e-07	17|193|68|3527	PF00019;PF00045;PF00130;PF00341;PF00413;PF00435;PF00688;PF00786;PF01064;PF01403;PF01437;PF01833;PF07645;PF07653;PF07679;PF08246;PF13855
Group	GO:0030163	protein catabolic process	2	6.65	9.80e-08	9.69e-07	22|193|113|3527	PF00082;PF00134;PF00179;PF00226;PF00240;PF00397;PF00400;PF00452;PF00622;PF00643;PF00789;PF02148;PF02214;PF02825;PF02845;PF03256;PF07707;PF09409;PF12895;PF13589;PF13646;PF13920
Group	GO:0009968	negative regulation of signal transduction	2	6.41	9.65e-08	9.69e-07	27|193|162|3527	PF00019;PF00057;PF00093;PF00130;PF00169;PF00400;PF00514;PF00581;PF00640;PF00651;PF00683;PF00688;PF00778;PF01585;PF01833;PF02145;PF02214;PF03165;PF03226;PF07525;PF07645;PF07679;PF10409;PF12763;PF12796;PF13855;PF14324
Group	GO:0044057	regulation of system process	2	6.40	2.20e-07	2.08e-06	22|193|118|3527	PF00019;PF00027;PF00122;PF00130;PF00169;PF00254;PF00341;PF00435;PF00514;PF00618;PF00688;PF00689;PF00690;PF00702;PF01699;PF01833;PF02214;PF03226;PF07653;PF07679;PF12796;PF13855
Group	GO:0048569	post-embryonic organ development	2	6.55	2.46e-07	2.29e-06	19|193|91|3527	PF00045;PF00076;PF00130;PF00397;PF00413;PF00435;PF00452;PF00612;PF00651;PF01064;PF01476;PF01833;PF03165;PF07534;PF07645;PF07679;PF12796;PF13855;PF13920
Group	GO:0048737	imaginal disc-derived appendage development	2	6.79	3.25e-07	2.93e-06	15|193|59|3527	PF00076;PF00130;PF00397;PF00435;PF00612;PF00651;PF01064;PF01476;PF01833;PF03165;PF07534;PF07645;PF12796;PF13855;PF13920
Group	GO:0046903	secretion	2	6.33	3.27e-07	2.93e-06	21|193|111|3527	PF00019;PF00025;PF00027;PF00122;PF00130;PF00169;PF00341;PF00610;PF00612;PF00618;PF00640;PF00683;PF00688;PF00702;PF01217;PF01417;PF01553;PF04144;PF07645;PF07679;PF12763
Group	GO:0009798	axis specification	2	6.85	3.79e-07	3.35e-06	14|193|52|3527	PF00057;PF00076;PF00130;PF00400;PF00612;PF00622;PF00651;PF00778;PF01064;PF03165;PF05033;PF06297;PF07525;PF13091
Group	GO:0007292	female gamete generation	2	6.55	3.85e-07	3.35e-06	17|193|76|3527	PF00076;PF00130;PF00134;PF00350;PF00435;PF00514;PF00612;PF00618;PF00622;PF00651;PF01064;PF03165;PF07525;PF07653;PF07679;PF13091;PF13920
Group	GO:0035107	appendage morphogenesis	2	6.37	4.22e-07	3.62e-06	19|193|94|3527	PF00057;PF00076;PF00130;PF00397;PF00435;PF00452;PF00612;PF00651;PF01064;PF01476;PF01833;PF03165;PF07534;PF07645;PF07679;PF07719;PF12796;PF13855;PF13920
Group	GO:1900542	regulation of purine nucleotide metabolic process	2	6.38	5.00e-07	4.20e-06	18|193|86|3527	PF00027;PF00130;PF00169;PF00226;PF00514;PF00610;PF00611;PF00612;PF00618;PF00780;PF01403;PF01437;PF02145;PF06920;PF07653;PF13716;PF13855;PF14429
Group	GO:0051345	positive regulation of hydrolase activity	2	6.31	5.02e-07	4.20e-06	19|193|95|3527	PF00019;PF00025;PF00130;PF00169;PF00226;PF00452;PF00514;PF00610;PF00611;PF00612;PF00643;PF00688;PF02145;PF06920;PF07679;PF08246;PF13716;PF13920;PF14429
Group	GO:0007268	synaptic transmission	2	5.95	6.97e-07	5.76e-06	24|193|146|3527	PF00025;PF00122;PF00130;PF00169;PF00435;PF00622;PF00640;PF00651;PF00690;PF00786;PF01064;PF01217;PF01417;PF02177;PF02214;PF03165;PF07653;PF07679;PF07707;PF12473;PF12763;PF12796;PF12924;PF13855
Group	GO:0001558	regulation of cell growth	2	6.39	7.75e-07	6.33e-06	16|193|71|3527	PF00019;PF00134;PF00179;PF00226;PF00435;PF00640;PF00643;PF00688;PF00757;PF01030;PF01403;PF01437;PF07679;PF10409;PF12796;PF13855
Group	GO:0007411	axon guidance	2	6.28	8.42e-07	6.70e-06	17|193|80|3527	PF00052;PF00397;PF00435;PF00651;PF00778;PF00780;PF01064;PF01403;PF01437;PF01833;PF02148;PF02177;PF03165;PF07645;PF07679;PF12924;PF13855
Group	GO:0051240	positive regulation of multicellular organismal process	2	6.14	8.34e-07	6.70e-06	19|193|98|3527	PF00019;PF00027;PF00122;PF00130;PF00169;PF00341;PF00594;PF00688;PF00689;PF00690;PF00702;PF01064;PF01699;PF04055;PF07645;PF07679;PF12796;PF13716;PF13855
Group	GO:0010562	positive regulation of phosphorus metabolic process	2	6.09	9.83e-07	7.74e-06	19|193|99|3527	PF00019;PF00057;PF00134;PF00240;PF00341;PF00594;PF00640;PF00688;PF00778;PF00780;PF00786;PF01064;PF01403;PF02218;PF07645;PF07653;PF07679;PF12763;PF13855
Group	GO:0010975	regulation of neuron projection development	2	6.38	1.02e-06	7.83e-06	15|193|64|3527	PF00025;PF00254;PF00435;PF00611;PF00780;PF01403;PF01437;PF01833;PF02181;PF06367;PF06371;PF07679;PF10409;PF12796;PF13855
Group	GO:0050817	coagulation	2	6.38	1.02e-06	7.83e-06	15|193|64|3527	PF00024;PF00027;PF00093;PF00122;PF00130;PF00169;PF00341;PF00594;PF00618;PF00689;PF00690;PF00702;PF06920;PF07679;PF14429
Group	GO:0030097	hemopoiesis	2	6.00	1.07e-06	8.09e-06	20|193|109|3527	PF00019;PF00130;PF00153;PF00169;PF00341;PF00452;PF00514;PF00612;PF00643;PF00651;PF00688;PF00780;PF02218;PF04055;PF05790;PF07645;PF07679;PF12796;PF13855;PF14324
Group	GO:0031532	actin cytoskeleton reorganization	2	7.56	1.11e-06	8.30e-06	8|193|17|3527	PF00122;PF00130;PF00612;PF00640;PF00689;PF00690;PF00702;PF00780
Group	GO:0016358	dendrite development	2	6.53	1.21e-06	9.00e-06	13|193|49|3527	PF00024;PF00053;PF00435;PF00640;PF00780;PF00786;PF01064;PF02177;PF03607;PF07653;PF07679;PF12796;PF12924
Group	GO:0060627	regulation of vesicle-mediated transport	2	6.39	1.29e-06	9.48e-06	14|193|57|3527	PF00169;PF00341;PF00397;PF00400;PF00594;PF00610;PF00611;PF00618;PF01833;PF02145;PF04144;PF07645;PF13091;PF13920
Group	GO:0007610	behavior	2	5.75	1.32e-06	9.56e-06	24|193|151|3527	PF00027;PF00057;PF00076;PF00122;PF00130;PF00397;PF00435;PF00612;PF00640;PF00651;PF00689;PF00690;PF00702;PF00970;PF00989;PF01465;PF01699;PF02177;PF02214;PF07653;PF12796;PF12924;PF13716;PF13855
Group	GO:0008544	epidermis development	2	6.17	1.41e-06	1.01e-05	16|193|74|3527	PF00019;PF00093;PF00122;PF00400;PF00514;PF00612;PF00622;PF00688;PF00689;PF00702;PF00757;PF01030;PF01843;PF07679;PF12796;PF13855
Group	GO:0048610	cellular process involved in reproduction	2	5.55	1.68e-06	1.19e-05	28|193|197|3527	PF00019;PF00076;PF00098;PF00130;PF00134;PF00179;PF00240;PF00350;PF00388;PF00435;PF00452;PF00612;PF00622;PF00651;PF00688;PF00786;PF01064;PF01753;PF03165;PF05033;PF06325;PF07525;PF07653;PF07679;PF12796;PF13091;PF13589;PF13920
Group	GO:0034330	cell junction organization	2	6.15	1.91e-06	1.34e-05	15|193|67|3527	PF00019;PF00052;PF00053;PF00055;PF00130;PF00169;PF00435;PF00514;PF00640;PF00688;PF00786;PF07645;PF07653;PF07679;PF13903
Group	GO:0051347	positive regulation of transferase activity	2	5.97	2.47e-06	1.70e-05	16|193|77|3527	PF00019;PF00057;PF00134;PF00169;PF00240;PF00341;PF00400;PF00640;PF00688;PF00778;PF00780;PF00786;PF07645;PF07653;PF07679;PF13855
Group	GO:0007169	transmembrane receptor protein tyrosine kinase signaling pathway	2	5.90	2.46e-06	1.70e-05	17|193|86|3527	PF00019;PF00130;PF00169;PF00341;PF00388;PF00618;PF00640;PF00688;PF00757;PF01030;PF02145;PF07525;PF07645;PF07653;PF07679;PF10409;PF13855
Group	GO:0060560	developmental growth involved in morphogenesis	2	6.13	2.52e-06	1.71e-05	14|193|60|3527	PF00019;PF00057;PF00130;PF00688;PF00786;PF01064;PF01843;PF02177;PF03607;PF07653;PF07679;PF12796;PF12924;PF13855
Group	GO:0007600	sensory perception	2	5.80	2.75e-06	1.83e-05	18|193|96|3527	PF00024;PF00027;PF00053;PF00055;PF00122;PF00350;PF00415;PF00612;PF00689;PF00690;PF00702;PF01477;PF03607;PF07653;PF07679;PF07719;PF12796;PF13385
Group	GO:0045597	positive regulation of cell differentiation	2	5.69	3.75e-06	2.45e-05	18|193|98|3527	PF00019;PF00093;PF00098;PF00130;PF00341;PF00400;PF00514;PF00640;PF00688;PF01064;PF01403;PF01437;PF03165;PF07525;PF07645;PF07679;PF12796;PF13855
Group	GO:0023061	signal release	2	5.98	3.83e-06	2.48e-05	14|193|62|3527	PF00019;PF00025;PF00027;PF00130;PF00169;PF00610;PF00618;PF00640;PF00683;PF00688;PF01217;PF01417;PF07645;PF12763
Group	GO:0016049	cell growth	2	6.06	4.01e-06	2.57e-05	13|193|54|3527	PF00130;PF00651;PF00786;PF01064;PF01843;PF02177;PF03607;PF07679;PF07707;PF12796;PF12924;PF13716;PF13855
Group	GO:0010769	regulation of cell morphogenesis involved in differentiation	2	5.90	4.69e-06	2.97e-05	14|193|63|3527	PF00019;PF00435;PF00514;PF00688;PF00780;PF01403;PF01437;PF01833;PF02181;PF03165;PF06367;PF06371;PF07679;PF13855
Group	GO:0050878	regulation of body fluid levels	2	5.66	5.91e-06	3.68e-05	16|193|82|3527	PF00024;PF00027;PF00093;PF00122;PF00130;PF00169;PF00341;PF00594;PF00618;PF00689;PF00690;PF00702;PF01553;PF06920;PF07679;PF14429
Group	GO:0051248	negative regulation of protein metabolic process	2	5.40	6.64e-06	4.09e-05	20|193|122|3527	PF00019;PF00076;PF00098;PF00134;PF00226;PF00240;PF00400;PF00452;PF00581;PF00688;PF00789;PF01335;PF01585;PF02145;PF02148;PF05773;PF07525;PF12796;PF13716;PF13920
Group	GO:0032535	regulation of cellular component size	2	5.75	6.94e-06	4.23e-05	14|193|65|3527	PF00130;PF00169;PF00241;PF00400;PF00435;PF00786;PF01403;PF01437;PF02145;PF02181;PF07653;PF07679;PF10409;PF13855
Group	GO:0071310	cellular response to organic substance	2	5.04	8.07e-06	4.83e-05	30|193|237|3527	PF00019;PF00076;PF00093;PF00098;PF00130;PF00169;PF00179;PF00226;PF00240;PF00341;PF00400;PF00452;PF00514;PF00583;PF00622;PF00640;PF00688;PF00757;PF00969;PF01030;PF01064;PF01909;PF03165;PF07525;PF07653;PF07679;PF07719;PF10409;PF10421;PF13855
Group	GO:0043408	regulation of MAPK cascade	2	5.54	8.20e-06	4.87e-05	16|193|84|3527	PF00130;PF00169;PF00341;PF00397;PF00514;PF00581;PF00640;PF00757;PF00778;PF00780;PF00786;PF01030;PF01843;PF07653;PF07679;PF13855
Group	GO:0001654	eye development	2	5.34	8.94e-06	5.12e-05	19|193|114|3527	PF00019;PF00053;PF00130;PF00400;PF00415;PF00452;PF00514;PF00612;PF00618;PF00651;PF00688;PF01064;PF01843;PF03607;PF07679;PF10409;PF13716;PF13920;PF14324
Group	GO:0042176	regulation of protein catabolic process	2	5.94	9.52e-06	5.36e-05	11|193|42|3527	PF00240;PF00397;PF00400;PF00514;PF00778;PF00789;PF01335;PF02148;PF07525;PF13920;PF14324
Group	GO:0003002	regionalization	2	5.21	1.02e-05	5.65e-05	21|193|136|3527	PF00019;PF00057;PF00076;PF00093;PF00130;PF00400;PF00514;PF00612;PF00622;PF00651;PF00688;PF00778;PF01064;PF02377;PF03165;PF05033;PF06297;PF07525;PF07679;PF12796;PF13091
Group	GO:0044087	regulation of cellular component biogenesis	2	5.34	1.04e-05	5.70e-05	18|193|105|3527	PF00025;PF00130;PF00241;PF00341;PF00400;PF00452;PF00611;PF00612;PF00622;PF00786;PF01064;PF02181;PF03165;PF06367;PF06371;PF07653;PF10409;PF12796
